approvedBetween10001And25000,approvedBetween1And10000,approvedBetween25001AndMax,approvedForFemaAssistance,averageFemaInspectedDamage,city,county,disasterNumber,femaInspectedDamageBetween10001And20000,femaInspectedDamageBetween1And10000,femaInspectedDamageBetween20001And30000,femaInspectedDamageGreaterThan30000,hash,id,lastRefresh,noFemaInspectedDamage,otherNeedsAmount,rentalAmount,repairReplaceAmount,state,totalApprovedIhpAmount,totalDamage,totalInspected,totalMaxGrants,validRegistrations,zipCode
125,1264,51,1440,4516,ARANSAS PASS,San Patricio (County),4332,143,1328,27,54,4b19865f22f28ca67d96ced2ab8d52c9,5a2f5293758c6e4347f893e4,2019-01-29T15:58:18.450Z,262,1072742.0,1288399,4172727.0,TX,6533869.0,8192990,1814,31,2721,78336
0,18,0,18,708,CORRIGAN,Polk (County),4332,0,36,0,0,26fd8334c22b2944da26b1c84e7bad0b,5a2f5293758c6e4347f893b4,2019-01-29T15:58:18.406Z,25,7734.0,3000,8515.0,TX,19248.0,43220,61,0,86,75939
7,503,0,510,1146,PORTLAND,San Patricio (County),4332,7,462,0,0,5e16066543ff92b761c195236f2d77a0,5a2f5293758c6e4347f893c3,2019-01-29T15:58:18.451Z,131,233053.0,105362,278354.0,TX,616768.0,688018,600,0,1914,78374
0,4,0,4,1170,CHESTER,Polk (County),4332,0,4,0,0,5c165964749b1b2014834944c17faa72,5a2f5293758c6e4347f893d9,2019-01-29T15:58:18.427Z,1,1342.0,1954,4511.0,TX,7807.0,5853,5,0,5,75936
4,115,0,119,698,EL CAMPO,Wharton (County),4332,3,87,0,0,e3b1355efb50c5c174f29ce861c2ac69,5a2f5293758c6e4347f893a3,2019-01-29T15:58:18.462Z,107,74222.0,43526,67915.0,TX,185664.0,137672,197,0,338,77437
7,33,0,40,4345,HOCKLEY,Waller (County),4332,11,49,4,0,0849effdc42a06ea94d0713e08df2b2d,5a2f5293758c6e4347f893f8,2018-11-20T19:06:48.050Z,19,12193.0,71738,109989.0,TX,193921.0,360651,83,0,96,77447
0,2,0,2,3470,VICTORIA,Victoria (County),4332,0,2,0,0,8b822bb7f9b89c47191eb3c8aad23f23,5a2f5293758c6e4347f893cd,2019-01-29T15:58:18.495Z,0,753.0,150,2761.0,TX,3664.0,6941,2,0,2,77902
4,10,2,16,7369,OAKHURST,San Jacinto (County),4332,2,14,2,2,d0b89ca4f7a24a2eb419e5c16463e496,5a2f5293758c6e4347f893e2,2018-11-20T19:06:47.303Z,6,16738.0,13450,149496.0,TX,179684.0,191605,26,2,34,77359
81,200,26,307,8021,COLDSPRING,San Jacinto (County),4332,74,246,47,33,6153524d5c4fbb65a20e5b2ca9f30c4f,5a2f5293758c6e4347f89387,2019-01-29T15:58:18.449Z,108,501537.0,275212,1927068.0,TX,2703817.0,4074733,508,12,613,77331
1,6,0,7,1582,DOUCETTE,Tyler (County),4332,1,9,0,0,5a3de0f0d056276b296460571ae96aa3,5a2f5293758c6e4347f893c6,2019-01-29T15:58:18.494Z,5,2309.0,3474,16728.0,TX,22511.0,23741,15,0,19,75942
0,3,0,3,1693,DANEVANG,Wharton (County),4332,0,4,0,0,ece659ec3be5093d5524018a6b453fec,5a2f5293758c6e4347f893a2,2019-01-29T15:58:18.413Z,1,610.0,3568,57.0,TX,4235.0,8469,5,0,5,77432
0,12,2,14,3545,CHESTER,Tyler (County),4332,0,13,2,0,38f916871b906726a82c6ae8fc00d536,5a2f5293758c6e4347f89392,2019-01-29T15:58:18.410Z,4,8388.0,7102,53485.0,TX,68974.0,67374,19,0,29,75936
0,4,0,4,1826,BEDIAS,Walker (County),4332,0,6,0,0,50eeaf9e8a74308fc2d033be2b79e0fe,5a2f5293758c6e4347f8939b,2019-01-29T15:58:18.411Z,1,0.0,4128,9715.0,TX,13843.0,12787,7,0,9,77831
2,47,1,50,1623,WARREN,Tyler (County),4332,3,51,0,1,b7fa914c5ec56d80b2c4669e3be38d50,5a2f5293758c6e4347f893ee,2019-01-29T15:58:18.479Z,51,22053.0,22880,94995.0,TX,139928.0,172108,106,1,195,77664
1,0,0,1,1902,HUNTSVILLE,San Jacinto (County),4332,1,3,0,0,44024f3836c820aae20f7d85e7555a25,5a2f5293758c6e4347f893e1,2018-11-20T19:06:47.052Z,4,0.0,1394,14158.0,TX,15552.0,15219,8,0,10,77320
30,225,10,265,2996,WOODVILLE,Tyler (County),4332,34,276,14,5,847682c6f709ab4df43823521ee499fd,5a2f5293758c6e4347f89395,2019-01-29T15:58:18.459Z,150,277546.0,136895,683862.0,TX,1098303.0,1435533,479,3,676,75979
0,1,0,1,5884,EDROY,San Patricio (County),4332,0,1,0,0,edd00835150c80b93e5a3a1ee3da483c,5a2f5293758c6e4347f893c0,2019-01-29T15:58:18.477Z,0,1280.0,1994,4605.0,TX,7879.0,5885,1,0,1,78368
2,69,1,72,976,HEMPSTEAD,Waller (County),4332,2,91,1,0,07cc3c74c37114f4e3833f1078f3448d,5a2f5293758c6e4347f893d2,2018-11-20T19:06:47.314Z,64,33562.0,26990,87095.0,TX,147647.0,154249,158,0,242,77445
21,337,13,371,4574,WOODSBORO,Refugio (County),4332,23,387,4,12,7a11d1c16de63fa31dbd615516ed65b1,5a2f5293758c6e4347f893de,2019-01-29T15:58:18.476Z,39,213516.0,258103,1039626.0,TX,1511244.0,2127323,465,11,686,78393
0,4,0,4,772,MILAM,Sabine (County),4332,0,5,0,0,defb763d96dfa33e3384f3cf9cb43e2e,5a2f5293758c6e4347f893b9,2019-01-29T15:58:18.492Z,11,3868.0,0,9373.0,TX,13241.0,12367,16,0,19,75959
18,218,2,238,2921,BLOOMINGTON,Victoria (County),4332,18,314,3,4,d1699b53517144fd4f574a07acf51983,5a2f5293758c6e4347f893c9,2019-01-29T15:58:18.479Z,54,195758.0,205891,399410.0,TX,801059.0,1148335,393,1,488,77951
0,3,1,4,3587,NURSERY,Victoria (County),4332,1,7,1,0,c0a0993cd71cee5791f5f49682206ec8,5a2f5293758c6e4347f893f1,2019-01-29T15:58:18.460Z,6,7312.0,6162,33387.0,TX,46860.0,53814,15,0,19,77976
1,8,1,10,1248,HILLISTER,Tyler (County),4332,0,24,2,0,f3967b8eaab864d6fda96bf238b7e830,5a2f5293758c6e4347f89393,2019-01-29T15:58:18.458Z,27,2425.0,5644,59997.0,TX,68066.0,66175,53,0,74,77624
2,22,2,26,5410,PATTISON,Waller (County),4332,4,23,0,2,e2aa6a9652bcf92263938229d84c9b12,5a2f5293758c6e4347f893d3,2019-01-29T15:58:18.462Z,9,14169.0,26140,99914.0,TX,140222.0,205608,38,1,43,77423
0,1,0,1,20391,WALLIS,Wharton (County),4332,0,0,1,0,c0e07b140cbeaf16984f0add939364e4,5a2f5293758c6e4347f893a7,2018-11-20T19:06:47.318Z,0,0.0,1292,0.0,TX,1292.0,20391,1,0,1,77485
2,534,2,538,990,VICTORIA,Victoria (County),4332,7,583,0,2,bd1ea6aa753bbb4008b30857481e09e1,5a2f5293758c6e4347f8939a,2019-01-29T15:58:18.460Z,306,259338.0,76698,237111.0,TX,573147.0,889618,898,2,2528,77904
53,81,6,140,11935,KATY,Waller (County),4332,76,49,30,4,914161c8a63f81b5452e5483b602f0dd,5a2f5293758c6e4347f8939f,2019-01-29T15:58:18.433Z,22,67749.0,206326,1021766.0,TX,1295842.0,2160362,181,2,205,77493
17,773,2,792,2157,INGLESIDE,San Patricio (County),4332,22,739,3,2,e4f66378e5edd197d37c97fe6b13da8d,5a2f5293758c6e4347f893e7,2019-01-29T15:58:18.409Z,126,388199.0,392294,723572.0,TX,1504065.0,1924608,892,2,1922,78362
1,0,0,1,10330,PORT ARTHUR,Sabine (County),4332,1,0,0,0,0c5e6c732cf7086e097f32bcd45702b5,5a2f5293758c6e4347f89386,2018-11-20T19:06:47.051Z,0,500.0,1788,8719.0,TX,11007.0,10330,1,0,1,77640
0,1,0,1,5908,VILLAGE MILLS,Tyler (County),4332,0,1,0,0,fb9df53d067afbb602543be49ec9036b,5a2f5293758c6e4347f893c8,2019-01-29T15:58:18.495Z,0,1845.0,1154,4564.0,TX,7563.0,5909,1,0,1,77664
0,1,0,1,3397,CITY BY THE SEA,San Patricio (County),4332,0,1,0,0,718d239b46eb3ce9709ce5073bb8ae71,5a2f5293758c6e4347f893bf,2018-11-20T19:06:47.305Z,1,500.0,0,0.0,TX,500.0,6795,2,0,3,78336
17,74,8,99,13771,BAYSIDE,Refugio (County),4332,21,83,8,8,ce026b332d2b00cecbbd9d800231a64c,5a2f5293758c6e4347f893b7,2019-01-29T15:58:18.427Z,10,87449.0,73047,573195.0,TX,733691.0,1790332,130,5,188,78340
5,47,0,52,1623,NEW WAVERLY,Walker (County),4332,3,75,1,0,25a5f0c2b633e493ec03327ad51ad067,5a2f5293758c6e4347f893d0,2019-01-29T15:58:18.480Z,38,19311.0,23764,130142.0,TX,173217.0,189964,117,0,154,77358
10,21,3,34,7861,GLEN FLORA,Wharton (County),4332,9,18,3,2,ce4173602a0b6a4002e38f0ad5658d2c,5a2f5294758c6e4347f89401,2019-01-29T15:58:18.498Z,12,42025.0,34043,233697.0,TX,309765.0,345916,44,1,52,77443
0,2,0,2,869,EDROY,San Patricio (County),4332,0,6,0,0,3c180bb9dfb0ed2280db4c3f3259a4ba,5a2f5293758c6e4347f893e6,2018-11-20T19:06:47.055Z,2,917.0,0,3548.0,TX,4466.0,6955,8,0,10,78370
0,4,0,4,3880,ARANSAS PASS,San Patricio (County),4332,1,3,0,0,958f1f50f1312bdc4e0815d060f8de06,5a2f5293758c6e4347f893be,2019-01-29T15:58:18.477Z,1,719.0,6720,2952.0,TX,10391.0,19403,5,0,7,78335
1,135,0,136,760,ODEM,San Patricio (County),4332,0,232,0,0,26600f17652f7b87c662061347fce995,5a2f5293758c6e4347f893e8,2019-01-29T15:58:18.409Z,60,53153.0,53226,86347.0,TX,192725.0,222080,292,0,510,78370
4,85,0,89,1038,HUNTSVILLE,Walker (County),4332,4,133,0,0,7d14ec988819dca6f1df6113253e8fa0,5a2f5293758c6e4347f893cf,2018-11-20T19:06:47.312Z,95,31712.0,42742,176018.0,TX,250472.0,240905,232,0,314,77340
1,43,0,44,1357,TELFERNER,Victoria (County),4332,1,59,1,0,bec74452ac9127bcbbe2c9c9457eb249,5a2f5293758c6e4347f893f2,2019-01-29T15:58:18.480Z,19,26064.0,24877,52795.0,TX,103736.0,108616,80,0,108,77988
0,87,0,87,1721,INEZ,Victoria (County),4332,5,109,0,0,a16e5d0cb626ea1c62d05f50b5dc7db3,5a2f5293758c6e4347f893f0,2018-11-20T19:06:47.060Z,46,36259.0,18248,83805.0,TX,138311.0,275407,160,0,291,77968
6,101,8,115,6589,TIVOLI,Refugio (County),4332,7,105,2,8,7c0242cd3e5f2a8322a57c9c49aa9ec9,5a2f5293758c6e4347f893b8,2018-11-20T19:06:47.130Z,11,75753.0,87076,439551.0,TX,602381.0,876391,133,2,178,77990
0,1,0,1,15397,GLENFLORA,Wharton (County),4332,1,0,0,0,ccc7cb9ce8dc300f72af488f26ebfc75,5a2f5293758c6e4347f893a4,2018-11-20T19:06:47.316Z,0,0.0,1590,0.0,TX,1590.0,15397,1,0,1,77443
1,5,1,7,6564,PRAIRIE VIEW,Waller (County),4332,2,5,2,0,4a7f5b55165f772dec924eccb5e2bfee,5a2f5293758c6e4347f893fa,2019-01-29T15:58:18.412Z,5,3168.0,11290,36755.0,TX,51213.0,91909,14,0,16,77484
0,4,0,4,1515,PORT LAVACA,Victoria (County),4332,0,8,0,0,53077f8527142c340b3c4fbabef31fa0,5a2f5293758c6e4347f893cc,2018-11-20T19:06:47.217Z,1,1500.0,1488,0.0,TX,2988.0,13635,9,0,12,77979
0,2,0,2,2999,CAMDEN,Polk (County),4332,0,2,0,0,e072c1b1f6493bbc2719ab231e6f65a2,5a2f5293758c6e4347f893b3,2018-11-20T19:06:47.361Z,1,0.0,0,8998.0,TX,8998.0,8998,3,0,4,75934
1,0,0,1,13666,MILES,Tyler (County),4332,1,0,0,0,29fd36519021fc3c15c5421f524c193c,5a2f5293758c6e4347f893c7,2018-11-20T19:06:47.215Z,0,0.0,1154,9597.0,TX,10751.0,13666,1,0,1,76861
0,15,0,15,959,LOUISE,Wharton (County),4332,0,14,0,0,fd2a330d4e885d6e0740354ade83c912,5a2f5293758c6e4347f893ff,2018-11-20T19:06:47.224Z,9,7500.0,3282,6764.0,TX,17546.0,22062,23,0,47,77455
0,276,0,276,542,MATHIS,San Patricio (County),4332,0,347,0,0,a7f66e5f6f3dfd3ba5e377b2508e2350,5a2f5293758c6e4347f893c2,2018-11-20T19:06:47.056Z,198,122169.0,71158,97578.0,TX,290905.0,295561,545,0,851,78368
0,5,0,5,681,TRINITY,Walker (County),4332,0,6,0,0,6a8bfefdf9a06d0139688cbf07cc066e,5a2f5293758c6e4347f893d1,2019-01-29T15:58:18.480Z,8,1500.0,3502,0.0,TX,5002.0,9543,14,0,15,75862
4,9,2,15,12860,EGYPT,Wharton (County),4332,1,9,2,3,f875077303922113b5a4806b46169536,5a2f5293758c6e4347f893fc,2018-11-20T19:06:47.222Z,4,3520.0,16596,133176.0,TX,153291.0,244347,19,2,24,77436
22,89,11,122,4712,CLEVELAND,San Jacinto (County),4332,15,131,9,10,8b9063d6fe84d270dbac05aeb7b30f32,5a2f5293758c6e4347f893e0,2019-01-29T15:58:18.476Z,67,93209.0,54796,685650.0,TX,833655.0,1093393,232,3,301,77328
25,118,9,152,9511,EAST BERNARD,Wharton (County),4332,23,71,31,23,1e1e2bce0b912ee59e96f6f362cc8112,5a2f5293758c6e4347f893d6,2019-01-29T15:58:18.497Z,72,150526.0,168160,621691.0,TX,940377.0,2092616,220,3,281,77435
0,0,0,0,458,YOAKUM,Victoria (County),4332,0,7,0,0,6a60ff540de73ad7d50725bffc58753e,5a2f5293758c6e4347f893f4,2018-11-20T19:06:48.048Z,6,0.0,0,0.0,TX,0.0,5960,13,0,16,77995
0,5,1,6,1515,HUNGERFORD,Wharton (County),4332,0,8,1,0,5aeb7a0cc2302c0104ea6877e994fa0e,5a2f5293758c6e4347f893fe,2018-11-20T19:06:47.223Z,13,9737.0,2584,23762.0,TX,36083.0,33335,22,0,25,77448
0,5,0,5,2008,PATTISON,Waller (County),4332,1,5,0,0,94852243a2eadb2d845de0822af69f1d,5a2f5293758c6e4347f893f9,2018-11-20T19:06:48.050Z,4,0.0,7152,15593.0,TX,22745.0,20082,10,0,13,77466
0,1,0,1,7020,MADISONVILLE,Calhoun (County),4332,0,1,0,0,401072aa7f11602215bd2c94d06f9d65,5a60cea3df9b0109c8930cef,2018-11-20T19:06:45.168Z,0,1893.0,0,5127.0,TX,7020.0,7020,1,0,1,77864
0,1,0,1,9960,BURTON,Austin (County),4332,0,1,0,0,d33961a65b6fcc08c7db52e98c6048a0,5a60cea3df9b0109c8930cf3,2018-11-20T19:06:44.300Z,0,0.0,0,9960.0,TX,9960.0,9960,1,0,1,77835
0,1,0,1,27262,SEALY,Colorado (County),4332,0,0,1,0,ccc3f6d38839ad45f6338a0353c4349f,5a60cea3df9b0109c8930cf5,2019-01-29T15:58:16.966Z,0,0.0,1094,0.0,TX,1094.0,27263,1,0,1,77474
0,0,0,0,5593,BOLING,Brazoria (County),4332,0,1,0,0,888748a720a9d982f63b33722300fa79,5a60cea3df9b0109c8930cf6,2019-01-29T15:58:16.963Z,0,0.0,0,0.0,TX,0.0,5594,1,0,1,77420
0,0,0,0,7418,VICTORIA,Harris (County),4332,0,1,0,0,b1a9c12cb644436800fd146ccee6a905,5a60cea4df9b0109c8930d0e,2019-01-29T15:58:18.087Z,0,0.0,0,0.0,TX,0.0,7419,1,0,1,77905
0,1,0,1,7037,PORTH ARTHUR,Jefferson (County),4332,0,1,0,0,7bde3e1498bcdba2f28c0321da9b997e,5a60cea4df9b0109c8930d17,2019-01-29T15:58:18.065Z,0,0.0,0,7038.0,TX,7038.0,7038,1,0,1,77640
1,0,0,1,14941,GROVES,Orange (County),4332,1,0,0,0,60d41d618a8eb1b6808e5b8892287c60,5a60cea5df9b0109c8930d27,2019-01-29T15:58:18.446Z,0,0.0,1398,12650.0,TX,14048.0,14942,1,0,1,77619
0,1,0,1,12207,TRINITY,Walker (County),4332,1,0,0,0,b8d219bbdcffee725bfb15572d47c7ee,5c50781ae53ef16627bdbd3f,2019-01-29T15:58:18.461Z,0,0.0,1812,0.0,TX,1812.0,12208,1,0,1,77862
